ID_Producto,Nombre,Categoria,Precio_MXN,Stock
3713,Pro Monitor 6838,Ropa,10165.87,440
3714,Lite Reloj 9971,Hogar,11721.32,51
3715,Pro Cámara 7911,Hogar,13942.94,261
3716,Max TV 7629,Electrónica,3679.68,20
3717,Smart Mesa 7746,Belleza,2120.96,289
3718,Pro Mesa 568,Ferretería,11375.87,249
3719,Super Laptop 7655,Libros,14483.4,343
3720,Mega Camiseta 790,Alimentos,11871.13,456
3721,Ultra Mesa 9461,Belleza,1655.07,187
3722,Max TV 5902,Electrónica,680.27,488
3723,Eco TV 1712,Ropa,9140.3,304
3724,Mega Cámara 7126,Libros,1238.42,385
3725,Pro Camiseta 1614,Electrónica,8934.7,343
3726,Lite Cámara 2082,Libros,13901.95,16
3727,Mega Silla 3013,Ferretería,7419.02,134
3728,Ultra Silla 5000,Ropa,13994.19,248
3729,Ultra TV 1454,Ferretería,2992.08,257
3730,Smart Laptop 8664,Juguetes,8892.93,415
3731,Super Monitor 2577,Ferretería,4706.27,241
3732,Smart Monitor 6090,Alimentos,8065.23,37
3733,Pro TV 3630,Ropa,6632.11,54
3734,Pro Cámara 7392,Hogar,5468.12,487
3735,Smart Camiseta 8113,Libros,6616.4,289
3736,Ultra Silla 9048,Libros,10611.78,143
3737,Super Mochila 9524,Belleza,3401.18,161
3738,Mega Mesa 559,Libros,8864.1,179
3739,Super Camiseta 3765,Deportes,11073.68,344
3740,Lite Mesa 337,Ropa,1866.13,300
3741,Super Cámara 488,Ferretería,3248.89,397
3742,Max Monitor 3348,Belleza,8850.66,222
3743,Eco Camiseta 8692,Ropa,7898.75,338
3744,Pro Silla 8994,Ropa,1736.84,301
3745,Eco TV 7703,Belleza,14686.66,113
3746,Smart Cámara 5934,Belleza,6977.09,185
3747,Ultra Mochila 4899,Hogar,11736.43,419
3748,Pro Reloj 584,Alimentos,4244.42,126
3749,Lite Reloj 3587,Juguetes,11128.14,62
3750,Ultra TV 4849,Hogar,405.15,44
3751,Mega Mochila 2643,Alimentos,5032.8,237
3752,Super Silla 3828,Belleza,1039.37,303
3753,Mega Mochila 2645,Deportes,8244.92,409
3754,Lite Camiseta 1651,Juguetes,8336.89,232
3755,Eco TV 809,Ropa,8150.28,227
3756,Lite Monitor 1007,Libros,9210.22,34
3757,Lite Mochila 1292,Belleza,6521.44,236
3758,Smart Silla 1822,Alimentos,3536.07,61
3759,Lite Mesa 2011,Juguetes,3518.53,127
3760,Mega Reloj 2543,Belleza,4852.2,352
3761,Ultra Mochila 2067,Belleza,221.72,3
3762,Super Silla 6926,Ropa,13429.76,323
3763,Mega Camiseta 2132,Ferretería,10065.27,76
3764,Pro Zapatos 1022,Ferretería,10796.71,242
3765,Ultra Laptop 3592,Libros,5402.55,231
3766,Eco Reloj 7864,Ropa,5035.99,97
3767,Ultra TV 2259,Alimentos,4904.95,247
3768,Eco Silla 3068,Belleza,8398.6,309
3769,Max Laptop 4296,Hogar,13662.28,59
3770,Lite Monitor 7166,Ferretería,8058.73,364
3771,Super TV 3061,Alimentos,12771.36,324
3772,Pro Silla 8160,Belleza,7316.69,137
3773,Mega Silla 2505,Ferretería,8754.38,48
3774,Smart Mesa 988,Libros,6475.82,12
3775,Super TV 888,Ropa,5363.31,378
3776,Smart Reloj 5193,Alimentos,6470.65,101
3777,Super TV 7429,Belleza,51.12,264
3778,Lite TV 9054,Hogar,5987.07,148
3779,Lite Camiseta 3447,Juguetes,8732.87,132
3780,Super Cámara 6492,Juguetes,13711.44,301
3781,Super Cámara 4158,Juguetes,9328.09,59
3782,Super Mesa 6370,Hogar,3554.26,24
3783,Smart Mesa 8138,Ropa,12631.4,111
3784,Max Monitor 3415,Hogar,5623.44,441
3785,Lite Monitor 2263,Hogar,2567.67,355
3786,Super Reloj 3745,Electrónica,9571.08,449
3787,Super Monitor 4967,Libros,7597.44,233
3788,Max Reloj 1401,Ferretería,6779.87,365
3789,Smart TV 6545,Libros,7215.58,288
3790,Ultra Laptop 6263,Ferretería,14464.9,385
3791,Eco Monitor 9262,Hogar,4777.5,79
3792,Max Camiseta 6467,Belleza,2930.16,112
3793,Smart Mesa 2354,Electrónica,108.45,141
3794,Max Silla 2436,Deportes,8092.98,233
3795,Max Silla 7841,Ferretería,12828.16,148
3796,Smart Zapatos 7525,Juguetes,3143.92,160
3797,Ultra Cámara 1478,Ropa,8479.18,360
3798,Ultra Monitor 343,Deportes,9345.36,413
3799,Pro Laptop 5287,Electrónica,278.1,235
3800,Max Zapatos 5282,Electrónica,7840.18,177
3801,Ultra Zapatos 7407,Alimentos,581.83,231
3802,Pro Silla 8108,Alimentos,8783.28,54
3803,Eco Reloj 9452,Juguetes,7932.75,416
3804,Pro Laptop 6826,Electrónica,5535.88,275
3805,Lite Mesa 4105,Juguetes,8372.48,64
3806,Mega Monitor 9388,Hogar,14442.33,71
3807,Max Monitor 7265,Ropa,2826.72,35
3808,Lite Mesa 4200,Hogar,13686.2,25
3809,Super Mochila 9948,Libros,14460.8,61
3810,Max Camiseta 9528,Deportes,4555.56,470
3811,Pro Reloj 706,Hogar,4926.88,7
3812,Ultra Monitor 1545,Electrónica,10307.34,360
3813,Lite Mesa 7356,Electrónica,8928.27,442
3814,Eco Silla 6618,Ropa,2077.54,268
3815,Smart Zapatos 7493,Hogar,8176.13,217
3816,Ultra Reloj 2555,Deportes,9139.54,111
3817,Eco Laptop 2700,Hogar,10684.09,184
3818,Smart Camiseta 2509,Hogar,13706.53,347
3819,Mega Zapatos 3288,Belleza,3608.93,381
3820,Eco Laptop 335,Belleza,10403.35,108
3821,Eco Laptop 5804,Alimentos,8540.77,66
3822,Max TV 9055,Deportes,9896.91,3
3823,Super TV 7075,Deportes,12219.1,366
3824,Max Reloj 5290,Libros,5871.12,85
3825,Max Silla 9122,Juguetes,7344.58,14
3826,Eco Zapatos 9369,Ferretería,7066.33,238
3827,Smart Silla 2180,Juguetes,11973.12,109
3828,Mega Mochila 7308,Belleza,10763.49,348
3829,Super Cámara 6956,Electrónica,11909.76,219
3830,Smart Cámara 2659,Ferretería,5620.39,365
3831,Eco Monitor 1012,Deportes,8317.27,399
3832,Pro Silla 9078,Deportes,1014.51,454
3833,Max Monitor 4440,Deportes,6087.73,4
3834,Ultra Mochila 7050,Juguetes,4958.74,64
3835,Max Silla 7016,Juguetes,115.72,408
3836,Ultra Camiseta 2010,Hogar,8103.27,439
3837,Super Silla 2752,Ropa,1929.01,302
3838,Max Camiseta 5340,Deportes,7435.01,490
3839,Pro TV 8218,Hogar,11454.43,312
3840,Super Zapatos 1289,Belleza,4836.42,152
3841,Smart Mochila 2749,Ropa,4151.36,320
3842,Max Zapatos 9969,Belleza,11276.32,165
3843,Max Laptop 1695,Deportes,1241.21,346
3844,Mega Zapatos 3830,Belleza,10437.34,322
3845,Lite Laptop 5051,Hogar,12994.24,434
3846,Lite Cámara 5775,Belleza,8513.87,495
3847,Lite Monitor 8649,Ferretería,8119.23,152
3848,Pro Mochila 2314,Ropa,12159.41,50
3849,Ultra Monitor 528,Ferretería,13909.15,488
3850,Pro Mochila 4538,Electrónica,13964.06,165
3851,Max Zapatos 2518,Ferretería,4326.47,465
3852,Mega Zapatos 3550,Ferretería,5792.54,78
3853,Eco Camiseta 4599,Hogar,8085.92,468
3854,Smart Camiseta 1775,Ropa,2014.91,16
3855,Pro Monitor 5928,Juguetes,14231.16,482
3856,Ultra Monitor 6618,Deportes,3578.51,171
3857,Max Laptop 8503,Electrónica,8691.14,228
3858,Lite Mochila 371,Hogar,5787.62,21
3859,Mega Cámara 357,Libros,5762.29,146
3860,Pro Mesa 2678,Belleza,5850.29,373
3861,Max Laptop 7196,Electrónica,11491.76,492
3862,Smart TV 2930,Ferretería,13886.79,94
3863,Lite Monitor 5963,Juguetes,14795.0,388
3864,Smart Silla 1651,Libros,8935.71,265
3865,Super Laptop 4672,Deportes,5737.33,90
3866,Eco Zapatos 8164,Alimentos,10239.85,30
3867,Lite TV 821,Libros,492.44,112
3868,Mega Reloj 3526,Ferretería,310.42,248
3869,Super Monitor 2226,Libros,4058.93,83
3870,Smart Mochila 3732,Libros,1788.93,491
3871,Pro Zapatos 7722,Belleza,11062.16,461
3872,Smart Mochila 1322,Electrónica,4008.27,353
3873,Super Mochila 7340,Ferretería,3280.29,139
3874,Mega Camiseta 196,Libros,11033.67,87
3875,Max Silla 7381,Libros,10330.69,20
3876,Super Silla 4193,Hogar,13055.35,126
3877,Max Zapatos 8556,Juguetes,14783.06,465
3878,Super Monitor 7009,Hogar,8450.87,436
3879,Ultra Cámara 1183,Ropa,9575.14,106
3880,Max Mesa 9390,Hogar,11297.65,280
3881,Mega Zapatos 1510,Alimentos,11704.49,251
3882,Max Mesa 7040,Juguetes,3457.57,226
3883,Max TV 4311,Deportes,1252.97,333
3884,Ultra Silla 1069,Electrónica,11617.39,407
3885,Pro Silla 2104,Hogar,11164.32,161
3886,Pro Camiseta 5786,Belleza,14795.75,232
3887,Ultra Laptop 6827,Hogar,10826.68,311
3888,Lite Laptop 4247,Hogar,6530.74,161
3889,Lite Mesa 9070,Ferretería,10702.06,125
3890,Ultra Cámara 2246,Belleza,9764.01,440
3891,Lite Reloj 7635,Ropa,3197.22,23
3892,Eco Silla 4530,Belleza,9959.06,105
3893,Ultra Zapatos 7045,Juguetes,7064.19,402
3894,Super Mesa 8540,Belleza,4201.78,423
3895,Max Mesa 7791,Libros,5075.66,422
3896,Pro Zapatos 8721,Libros,7514.98,294
3897,Mega Reloj 8634,Electrónica,4428.99,491
3898,Max Mesa 9049,Juguetes,14010.58,137
3899,Max Zapatos 3544,Juguetes,11871.75,379
3900,Eco Monitor 6752,Juguetes,14651.84,155
3901,Eco Mochila 1970,Electrónica,13737.05,394
3902,Ultra Reloj 5989,Ropa,12194.88,169
3903,Smart Camiseta 2065,Deportes,2889.23,222
3904,Lite Mochila 3146,Hogar,7221.75,40
3905,Super Monitor 4436,Electrónica,346.98,482
3906,Max Reloj 7353,Hogar,9495.54,257
3907,Pro Silla 6263,Juguetes,7804.86,157
3908,Super Monitor 5113,Deportes,10469.7,482
3909,Mega TV 8668,Belleza,12976.73,331
3910,Eco Monitor 8619,Ropa,14554.84,489
3911,Smart Camiseta 723,Alimentos,1478.07,255
3912,Smart Mochila 3718,Libros,14901.03,442
3913,Smart Silla 5203,Belleza,3471.21,196
3914,Smart Camiseta 3250,Ropa,4921.97,67
3915,Max Mochila 3025,Hogar,14142.06,252
3916,Lite Mesa 9807,Deportes,13281.31,3
3917,Smart Cámara 8267,Deportes,1168.98,457
3918,Lite Camiseta 2315,Libros,6004.41,497
3919,Mega Mochila 7013,Deportes,940.74,478
3920,Pro Zapatos 248,Juguetes,6617.64,351
3921,Ultra Monitor 3806,Belleza,5416.77,486
3922,Super TV 5624,Belleza,14212.23,306
3923,Smart Cámara 1756,Deportes,7022.48,67
3924,Pro Monitor 5786,Belleza,798.59,192
3925,Ultra Zapatos 8290,Ferretería,12411.75,274
3926,Mega TV 9045,Ferretería,6499.0,426
3927,Smart Reloj 7794,Hogar,13789.79,239
3928,Smart Laptop 9511,Ferretería,12482.85,93
3929,Ultra Monitor 6884,Alimentos,10627.23,119
3930,Max Zapatos 920,Ropa,3095.95,65
3931,Smart Silla 439,Ropa,3501.1,55
3932,Mega Cámara 9725,Electrónica,580.17,302
3933,Mega Camiseta 3191,Libros,6339.93,71
3934,Smart Silla 7264,Libros,11549.86,41
3935,Max Zapatos 8753,Ferretería,13536.88,267
3936,Mega Silla 4335,Libros,10599.83,439
3937,Smart Silla 9077,Ropa,6196.47,224
3938,Ultra Reloj 1057,Alimentos,13681.19,324
3939,Mega Cámara 2401,Deportes,14057.31,155
3940,Smart Zapatos 2687,Ferretería,2464.78,470
3941,Smart Mesa 6322,Juguetes,1782.28,137
3942,Smart TV 9803,Belleza,6625.02,107
3943,Eco Reloj 1162,Hogar,10127.92,247
3944,Ultra Mochila 8237,Ferretería,5835.29,423
3945,Mega Camiseta 224,Ferretería,12847.33,120
3946,Eco Monitor 2077,Ropa,4456.66,374
3947,Lite Zapatos 5443,Alimentos,5945.69,308
3948,Lite Cámara 3981,Electrónica,13960.31,488
3949,Super Camiseta 9023,Ferretería,11843.77,238
3950,Super Cámara 1349,Hogar,10879.87,133
3951,Lite Mesa 694,Ropa,7885.43,278
3952,Smart Laptop 5787,Juguetes,1291.21,306
3953,Pro Camiseta 9799,Alimentos,10649.1,140
3954,Max Mochila 5845,Ferretería,10834.29,103
3955,Max Mochila 5467,Juguetes,9040.58,367
3956,Smart Monitor 2572,Libros,5087.09,470
3957,Ultra Zapatos 3770,Ferretería,12200.57,76
3958,Mega Laptop 7164,Ferretería,13586.33,329
3959,Mega Cámara 6241,Electrónica,2634.2,336
3960,Super TV 2729,Electrónica,7833.78,189
3961,Lite Mesa 7426,Belleza,9312.31,284
3962,Pro Cámara 7081,Deportes,2625.1,12
3963,Smart Zapatos 2007,Ferretería,7963.07,175
3964,Pro Monitor 4323,Electrónica,8639.67,81
3965,Ultra Monitor 7105,Belleza,13609.39,324
3966,Smart Reloj 7969,Electrónica,12820.6,415
3967,Ultra TV 7892,Electrónica,9026.38,12
3968,Eco Laptop 2369,Libros,11180.6,431
3969,Mega Camiseta 6580,Electrónica,14880.32,74
3970,Lite Reloj 8382,Alimentos,4043.54,58
3971,Mega TV 7563,Juguetes,2977.42,142
3972,Eco Silla 9505,Hogar,1019.13,299
3973,Smart Camiseta 3159,Ferretería,7433.74,393
3974,Pro Zapatos 6039,Alimentos,2573.73,76
3975,Ultra Cámara 4921,Ferretería,1898.0,339
3976,Ultra Monitor 9253,Electrónica,7754.18,55
3977,Pro Zapatos 6400,Deportes,8116.18,124
3978,Smart Zapatos 2027,Deportes,9096.84,32
3979,Smart Cámara 3655,Ropa,3725.05,207
3980,Pro Cámara 857,Electrónica,12677.93,40
3981,Smart Monitor 109,Ropa,10016.56,134
3982,Ultra Cámara 7408,Ferretería,3306.9,429
3983,Smart Camiseta 5868,Hogar,10983.72,77
3984,Mega Zapatos 9083,Juguetes,13710.7,300
3985,Ultra Laptop 9014,Libros,12701.72,247
3986,Pro Mesa 808,Juguetes,7503.06,389
3987,Smart Monitor 9388,Electrónica,2632.12,295
3988,Pro Mesa 481,Hogar,3904.52,293
3989,Mega Laptop 1230,Deportes,11086.3,226
3990,Mega Laptop 3478,Alimentos,9116.91,346
3991,Ultra Reloj 4925,Electrónica,464.11,105
3992,Lite Reloj 5900,Ferretería,8751.26,429
3993,Eco Cámara 760,Alimentos,12723.32,178
3994,Eco Cámara 1597,Hogar,188.7,143
3995,Super Cámara 7191,Belleza,14118.66,139
3996,Mega TV 7774,Deportes,6353.22,285
3997,Super Laptop 7319,Deportes,14401.09,307
3998,Max Camiseta 7916,Juguetes,3088.86,177
3999,Smart Camiseta 4738,Deportes,5216.15,422
4000,Mega Silla 6703,Libros,9217.26,69
4001,Eco Laptop 2330,Ropa,13001.03,234
4002,Super Cámara 6171,Ropa,12868.49,103
4003,Super TV 992,Ferretería,10871.98,462
4004,Ultra Laptop 3261,Ropa,4783.45,152
4005,Lite Silla 7960,Hogar,14911.1,189
4006,Max Camiseta 8284,Ferretería,11551.04,247
4007,Pro Mochila 4667,Ferretería,8786.87,50
4008,Eco Cámara 3049,Juguetes,6621.26,375
4009,Eco Mochila 4983,Deportes,8968.73,480
4010,Mega Monitor 9201,Juguetes,10040.91,79
4011,Mega Monitor 4489,Belleza,6024.04,200
4012,Pro Mesa 7336,Belleza,9460.59,235
4013,Smart Mochila 4662,Belleza,2309.05,226
4014,Smart Monitor 5544,Belleza,14998.4,412
4015,Mega Laptop 5759,Ropa,8426.47,168
4016,Smart Reloj 9290,Alimentos,6877.86,457
4017,Smart Monitor 3096,Ropa,8826.24,477
4018,Mega Laptop 7510,Electrónica,11189.29,375
4019,Lite TV 4456,Deportes,5796.33,304
4020,Super Monitor 847,Belleza,443.05,24
4021,Super Cámara 3379,Belleza,1047.93,197
4022,Ultra Mochila 2996,Hogar,3805.79,254
4023,Pro Silla 9666,Ropa,5570.07,230
4024,Ultra Monitor 116,Alimentos,7106.13,437
4025,Lite Reloj 6511,Libros,3976.73,478
4026,Super Camiseta 596,Ferretería,1808.87,335
4027,Pro TV 8768,Electrónica,10724.58,76
4028,Pro Silla 8512,Belleza,2702.15,87
4029,Eco Monitor 368,Juguetes,3549.25,410
4030,Lite Cámara 1703,Hogar,13815.52,259
4031,Super Camiseta 1693,Hogar,6266.17,105
4032,Smart Reloj 2788,Libros,1613.31,85
4033,Eco Laptop 9839,Juguetes,14507.26,198
4034,Pro TV 9288,Hogar,8865.6,136
4035,Ultra Camiseta 3557,Ropa,14067.93,167
4036,Super Cámara 1354,Ropa,2139.87,220
4037,Max Laptop 3832,Deportes,11519.71,490
4038,Smart Reloj 3142,Electrónica,12964.16,462
4039,Pro Silla 4822,Deportes,13677.11,255
4040,Smart Monitor 7693,Hogar,13980.4,207
4041,Mega Silla 5382,Libros,10206.03,317
4042,Super Zapatos 6247,Juguetes,7526.12,53
4043,Pro Reloj 4959,Libros,12751.07,495
4044,Smart Laptop 3642,Ferretería,4679.67,191
4045,Super Zapatos 9983,Juguetes,8873.93,384
4046,Mega TV 6656,Ropa,3633.91,449
4047,Smart Mesa 8759,Belleza,10128.4,431
4048,Mega Silla 5111,Electrónica,7539.31,295
4049,Ultra Mochila 6509,Electrónica,6463.08,249
4050,Eco Mesa 9771,Hogar,11115.49,126
4051,Ultra Monitor 3471,Belleza,1259.06,13
4052,Smart Cámara 363,Ropa,801.91,458
4053,Eco Mesa 8510,Hogar,2089.35,110
4054,Lite Mochila 5033,Belleza,13625.49,368
4055,Eco Mesa 3519,Belleza,13110.91,44
4056,Max Cámara 9400,Juguetes,14312.42,373
4057,Max Mesa 8620,Belleza,12844.73,188
4058,Ultra Laptop 1481,Electrónica,2442.53,131
4059,Mega Mesa 5168,Libros,3950.61,372
4060,Max Cámara 7937,Libros,13786.5,104
4061,Smart Camiseta 2517,Juguetes,11170.78,340
4062,Lite Mesa 9108,Libros,266.68,307
4063,Smart Camiseta 765,Juguetes,3425.07,302
4064,Mega Mochila 1800,Alimentos,12009.79,67
4065,Pro Mesa 167,Electrónica,14909.22,244
4066,Pro TV 3870,Ropa,9186.23,177
4067,Eco Reloj 6396,Libros,2340.22,369
4068,Super Zapatos 2079,Ropa,349.91,12
4069,Lite Laptop 1643,Hogar,826.81,136
4070,Max Monitor 5656,Ropa,11299.22,408
4071,Pro Cámara 1317,Alimentos,10110.9,219
4072,Ultra Silla 9313,Ferretería,14925.19,90
4073,Pro Monitor 3490,Electrónica,1195.8,297
4074,Pro Camiseta 5971,Libros,9567.45,433
4075,Eco Silla 6930,Alimentos,5730.6,452
4076,Lite Zapatos 2290,Libros,6587.1,122
4077,Eco Laptop 2552,Libros,14629.72,52
4078,Max Cámara 3484,Ferretería,13458.44,304
4079,Mega Zapatos 1249,Juguetes,11518.47,464
4080,Pro Monitor 9730,Hogar,8193.33,356
4081,Pro Camiseta 4494,Libros,4495.86,43
4082,Super Reloj 4404,Deportes,1475.63,37
4083,Super TV 7338,Ropa,9753.89,227
4084,Pro Laptop 5458,Deportes,6960.86,433
4085,Ultra Mochila 8668,Belleza,7786.0,134
4086,Lite Laptop 8236,Deportes,2192.19,67
4087,Eco Laptop 2047,Electrónica,11510.7,340
4088,Max TV 2305,Hogar,13208.52,205
4089,Mega Cámara 7496,Juguetes,8924.24,260
4090,Ultra TV 1162,Alimentos,14546.63,365
4091,Ultra Reloj 9626,Alimentos,8228.82,354
4092,Eco Laptop 8033,Electrónica,3313.56,380
4093,Eco Monitor 2662,Ropa,4294.7,278
4094,Pro Mochila 847,Electrónica,4016.02,226
4095,Max Monitor 346,Ferretería,4588.45,484
4096,Max Monitor 4076,Electrónica,14020.76,430
4097,Ultra Camiseta 5852,Ferretería,1344.64,276
4098,Ultra Reloj 5182,Libros,2397.91,461
4099,Eco Monitor 7304,Juguetes,12253.16,328
4100,Super Laptop 8644,Ferretería,9898.54,122
4101,Super Zapatos 7551,Ferretería,273.78,216
4102,Smart Monitor 5989,Libros,10481.07,20
4103,Eco TV 3402,Ferretería,619.77,60
4104,Super Camiseta 2599,Ropa,396.68,279
4105,Pro Cámara 8746,Juguetes,3772.08,39
4106,Pro Mochila 4682,Ferretería,743.77,5
4107,Mega Mochila 2591,Deportes,11653.38,33
4108,Lite Camiseta 6305,Juguetes,2733.51,127
4109,Super Laptop 563,Electrónica,4234.84,480
4110,Pro TV 3621,Juguetes,3545.7,350
4111,Ultra Reloj 7798,Libros,8483.76,112
4112,Smart Mochila 9066,Ropa,2025.92,258
4113,Mega TV 403,Ropa,12014.97,473
4114,Eco Reloj 7420,Electrónica,5400.76,370
4115,Super Camiseta 3993,Ropa,6770.69,364
4116,Eco Camiseta 9450,Libros,8363.59,78
4117,Super Monitor 7577,Belleza,10204.77,375
4118,Lite TV 4025,Ropa,14327.28,275
4119,Mega Monitor 3148,Belleza,8861.59,104
4120,Mega Zapatos 6421,Hogar,781.92,330
4121,Eco Mochila 2102,Belleza,151.63,20
4122,Smart TV 8650,Electrónica,14423.84,428
4123,Pro Mesa 7604,Electrónica,4965.74,194
4124,Super Mochila 4511,Juguetes,14473.58,343
4125,Lite TV 8845,Electrónica,4389.01,353
4126,Eco Mochila 8243,Libros,11374.2,311
4127,Mega TV 8425,Deportes,10836.37,204
4128,Lite Zapatos 5217,Libros,9245.92,15
4129,Mega TV 3373,Juguetes,1394.27,344
4130,Ultra Mesa 5083,Deportes,7609.94,243
4131,Smart Mesa 162,Ropa,1667.75,238
4132,Lite TV 9587,Alimentos,7073.33,168
4133,Lite Mesa 740,Juguetes,12405.14,295
4134,Lite Cámara 4064,Ferretería,7673.27,494
4135,Ultra Zapatos 8796,Juguetes,6377.35,396
4136,Lite Reloj 8257,Alimentos,9351.21,474
4137,Ultra Cámara 2962,Ferretería,3250.8,233
4138,Smart Zapatos 9312,Juguetes,5244.25,138
4139,Pro Silla 9190,Belleza,1396.35,181
4140,Max Zapatos 4687,Alimentos,4565.3,154
4141,Super Camiseta 3239,Deportes,6070.52,425
4142,Max TV 3825,Electrónica,5941.84,182
4143,Ultra Monitor 5689,Electrónica,4660.67,210
4144,Lite Mesa 3748,Juguetes,2639.64,453
4145,Smart Mesa 1679,Ferretería,3110.62,26
4146,Eco Zapatos 7859,Ferretería,4120.61,463
4147,Max Laptop 4723,Deportes,7749.39,258
4148,Smart Silla 4491,Libros,1273.62,489
4149,Mega Mochila 1725,Electrónica,3171.92,30
4150,Pro Laptop 341,Alimentos,5984.43,394
4151,Lite Mochila 3108,Electrónica,7154.88,163
4152,Lite Laptop 9078,Ferretería,5568.47,161
4153,Ultra TV 2143,Hogar,9507.83,1
4154,Lite Monitor 492,Alimentos,14560.34,411
4155,Super Monitor 4942,Alimentos,7366.05,352
4156,Lite Silla 9661,Libros,14011.51,175
4157,Lite Reloj 6633,Electrónica,8094.75,345
4158,Lite Laptop 4286,Belleza,13290.53,451
4159,Smart Silla 4660,Ferretería,14962.43,127
4160,Mega Mesa 3336,Ropa,5561.07,65
4161,Max Zapatos 1595,Libros,14383.22,477
4162,Smart Mesa 8907,Deportes,10494.47,140
4163,Pro Camiseta 9205,Juguetes,14371.24,242
4164,Ultra Silla 3962,Belleza,13002.42,357
4165,Ultra Camiseta 8718,Ropa,8442.41,273
4166,Lite Monitor 1232,Deportes,7527.48,6
4167,Pro Monitor 8468,Alimentos,5468.03,250
4168,Eco Camiseta 4329,Electrónica,6753.91,37
4169,Mega Camiseta 686,Juguetes,3846.7,438
4170,Eco Zapatos 743,Deportes,1950.32,444
4171,Smart Laptop 3084,Belleza,5878.04,307
4172,Eco Reloj 8920,Libros,3152.95,235
4173,Smart Cámara 831,Hogar,4757.12,330
4174,Ultra Laptop 859,Alimentos,8748.74,125
4175,Super TV 8531,Juguetes,3631.35,91
4176,Smart Mesa 4563,Belleza,7092.01,180
4177,Lite Mesa 387,Alimentos,7637.42,186
4178,Super Mesa 859,Electrónica,2930.28,425
4179,Mega Laptop 3104,Deportes,3786.5,403
4180,Pro Cámara 791,Libros,10419.92,64
4181,Eco Cámara 6849,Juguetes,13399.37,88
4182,Lite Mochila 5758,Juguetes,2907.88,184
4183,Super Zapatos 1832,Ferretería,4738.63,253
4184,Pro TV 6090,Ropa,9013.38,248
4185,Lite TV 6730,Ferretería,3893.07,53
4186,Mega Silla 7217,Alimentos,14369.86,310
4187,Smart Silla 3616,Alimentos,12176.85,142
4188,Smart Laptop 9457,Electrónica,11573.44,24
4189,Max Zapatos 3899,Belleza,8213.06,354
4190,Ultra Zapatos 248,Ropa,12214.48,159
4191,Ultra Laptop 2178,Libros,2675.21,152
4192,Mega Zapatos 7475,Libros,1981.02,266
4193,Ultra Camiseta 1631,Deportes,131.62,310
4194,Eco Mesa 377,Hogar,8571.78,274
4195,Smart Monitor 9035,Libros,5817.49,430
4196,Eco TV 3470,Belleza,6995.03,412
4197,Max Zapatos 4966,Hogar,10847.62,16
4198,Eco Reloj 5432,Juguetes,5552.59,294
4199,Super Silla 2173,Alimentos,7281.36,111
4200,Pro Camiseta 7310,Deportes,204.16,78
4201,Ultra Mesa 4963,Hogar,13142.51,406
4202,Super Reloj 6815,Ropa,13772.38,234
4203,Eco Camiseta 4794,Libros,7126.56,267
4204,Mega TV 2123,Alimentos,3866.27,341
4205,Lite Reloj 6980,Ferretería,1449.93,405
4206,Lite Monitor 550,Libros,4232.02,492
4207,Pro TV 1388,Juguetes,6321.1,299
4208,Eco Zapatos 8877,Libros,11593.13,216
4209,Super TV 2933,Ferretería,13900.48,386
4210,Pro Mesa 6191,Belleza,6853.75,234
4211,Eco Monitor 6600,Hogar,6032.25,409
4212,Super Mesa 9619,Libros,4115.38,362
4213,Pro Mochila 3077,Deportes,5330.45,286
4214,Max Zapatos 2023,Ropa,5623.05,12
4215,Eco Mochila 7194,Ferretería,6526.37,305
4216,Pro Laptop 3180,Ferretería,1832.15,478
4217,Super Silla 799,Libros,9207.85,91
4218,Lite Cámara 3298,Belleza,12332.52,153
4219,Pro TV 3423,Alimentos,7206.5,468
4220,Super Silla 3110,Ropa,9900.35,35
4221,Super Mesa 1525,Hogar,1201.04,7
4222,Mega Cámara 620,Juguetes,5707.49,422
4223,Lite Silla 9695,Deportes,2761.4,82
4224,Pro Mochila 1927,Juguetes,1330.41,285
4225,Eco Silla 451,Libros,14247.44,66
4226,Ultra Cámara 6720,Electrónica,12272.19,267
4227,Lite Silla 4950,Hogar,14789.03,205
4228,Ultra Mochila 1377,Alimentos,10674.26,411
4229,Mega Cámara 4758,Belleza,10150.92,324
4230,Eco Zapatos 3733,Libros,14517.61,197
4231,Max Camiseta 436,Deportes,4065.24,292
4232,Ultra Cámara 2931,Belleza,766.54,468
4233,Ultra Monitor 7112,Hogar,5305.82,399
4234,Ultra Camiseta 1378,Deportes,10598.75,83
4235,Mega Silla 5864,Electrónica,9888.85,180
4236,Pro Mesa 1422,Deportes,8364.76,69
4237,Lite Mochila 7863,Juguetes,7263.41,114
4238,Eco Reloj 9367,Libros,9205.55,184
4239,Super Monitor 785,Ferretería,10606.0,112
4240,Smart Laptop 9252,Libros,1781.67,150
4241,Eco Silla 9396,Hogar,4026.14,92
4242,Pro Laptop 548,Deportes,7078.1,419
4243,Smart Mochila 9693,Electrónica,316.33,417
4244,Lite Mochila 8194,Deportes,12102.03,303
4245,Smart Silla 6838,Belleza,11379.43,126
4246,Eco Zapatos 9480,Hogar,7051.84,175
4247,Ultra Mesa 2024,Ferretería,10733.85,356
4248,Lite Camiseta 2160,Libros,405.36,413
4249,Max Zapatos 6354,Juguetes,7033.65,204
4250,Max Cámara 1528,Ferretería,10265.72,32
